rating,cleaned_reviews,category,cleaned_reviews_1,polarity
1.0,dont know could get disappoint purchaseth phone look okayish spec sheet stupid buyth first thing notic impract phoneit heavi g thick cm carri display worst anyon could get price pointth processor reason slow face detect joke batteri mah take forev charg side fingerprint sensor good camera okayish add buck buy better phone ole display,Negative,"['know', 'disappoint', 'purchaseth', 'phone', 'look', 'okayish', 'spec', 'sheet', 'stupid', 'buyth', 'thing', 'notic', 'impract', 'phoneit', 'heavi', 'thick', 'carri', 'display', 'bad', 'anyon', 'price', 'pointth', 'processor', 'reason', 'slow', 'face', 'detect', 'joke', 'batteri', 'mah', 'forev', 'charg', 'fingerprint', 'sensor', 'good', 'camera', 'okayish', 'add', 'buck', 'buy', 'well', 'phone', 'ole', 'display']",-0.13571428571428576
3.0,good phone decent budget display couldv better hz true usag sinc use op clearli evid display lack precis said samsung india call daili inquir whether post review star rate give phone becom headach dear samsung team pleas forc custom write review tri reduc bloatwar unwant app instal start think miui better display said averagecamera averag spec doesnt meetperform ok normal usebatteri good call qualiti goodui poor recommend samsung one ui purchas full bloatwar unwant app get instal samsung store puzzl stop thisoveral averag phone better go redmi note better phone price segment valu money dela,Neutral,"['good', 'phone', 'decent', 'budget', 'display', 'couldv', 'well', 'true', 'usag', 'sinc', 'use', 'clearli', 'evid', 'display', 'lack', 'precis', 'say', 'samsung', 'india', 'daili', 'inquir', 'post', 'review', 'star', 'rate', 'phone', 'becom', 'headach', 'dear', 'samsung', 'team', 'plea', 'forc', 'custom', 'write', 'review', 'tri', 'reduc', 'bloatwar', 'unwant', 'app', 'instal', 'start', 'think', 'miui', 'well', 'display', 'say', 'averagecamera', 'averag', 'spec', 'meetperform', 'normal', 'usebatteri', 'good', 'qualiti', 'goodui', 'poor', 'recommend', 'samsung', 'purchas', 'bloatwar', 'unwant', 'app', 'instal', 'samsung', 'store', 'puzzl', 'stop', 'thisoveral', 'averag', 'phone', 'well', 'redmi', 'note', 'well', 'phone', 'price', 'segment', 'valu', 'money', 'dela']",0.3763888888888889
5.0,good got decent phone cost necessari gizmo bling finger print sensor good fast sensit havent tri face unlock display top notch good samsung phone price qualiti pic decent note im normal user camera batteri good realli monsterbad depend perspect slightli big small hand dumb samsung app inbuilt uninstal slightli heavier good solid case read spigen brand overal happi good decent phone initi offer price,Positive,"['good', 'get', 'decent', 'phone', 'cost', 'necessari', 'gizmo', 'bling', 'finger', 'print', 'sensor', 'good', 'fast', 'sensit', 'tri', 'face', 'unlock', 'display', 'notch', 'good', 'samsung', 'phone', 'price', 'qualiti', 'pic', 'decent', 'note', 'normal', 'user', 'camera', 'batteri', 'good', 'realli', 'monsterbad', 'depend', 'perspect', 'slightli', 'big', 'small', 'hand', 'dumb', 'samsung', 'app', 'inbuilt', 'uninstal', 'slightli', 'heavier', 'good', 'solid', 'case', 'read', 'spigen', 'brand', 'overal', 'happi', 'good', 'decent', 'phone', 'initi', 'offer', 'price']",0.30781250000000004
1.0,die hard fan samsung difficult write reviewcamera qualitywhi say mp doesnt even look like mp mom samsung camera qualiti screen qualiti far better phone regret buy phone high price book first day launch came samsung brand generallyi go review first time order launch day becoz reliabilityi regret decis made recommend phone anyon,Negative,"['die', 'hard', 'fan', 'samsung', 'difficult', 'write', 'reviewcamera', 'qualitywhi', 'look', 'like', 'mom', 'samsung', 'camera', 'qualiti', 'screen', 'qualiti', 'far', 'well', 'phone', 'regret', 'buy', 'phone', 'high', 'price', 'book', 'day', 'launch', 'come', 'samsung', 'brand', 'generallyi', 'review', 'time', 'order', 'launch', 'day', 'becoz', 'reliabilityi', 'regret', 'decis', 'recommend', 'phone', 'anyon']",0.0669047619047619
1.0,plz buy mobil face poor network issu home other use without interrupt tri mani thing ask colleagu neighbor mobil store person googl tri way internet slow sim work fine devis locat even internet show offlin tri someth also took nore min download mb size app atlast cancel came due intoler place return order see gonna happen,Negative,"['plz', 'buy', 'mobil', 'face', 'poor', 'network', 'issu', 'home', 'use', 'interrupt', 'tri', 'mani', 'thing', 'ask', 'colleagu', 'neighbor', 'mobil', 'store', 'person', 'googl', 'tri', 'way', 'internet', 'slow', 'sim', 'work', 'fine', 'devis', 'locat', 'internet', 'offlin', 'tri', 'someth', 'take', 'nore', 'min', 'download', 'size', 'app', 'atlast', 'cancel', 'come', 'intoler', 'place', 'return', 'order', 'going', 'happen']",-0.10666666666666669
5.0,decent phone peopl say vga cam didnt notic aspect ratio mp camera mp cam option aspect ratioand yea true wifi doesnt support g bandwidth decent mobil decent price got gb version use coupon credit cardthank amazon indusind samsungpost pic shot samsung dont believ ask camera set,Positive,"['decent', 'phone', 'peopl', 'vga', 'cam', 'notic', 'aspect', 'ratio', 'camera', 'cam', 'option', 'aspect', 'ratioand', 'yea', 'true', 'wifi', 'support', 'bandwidth', 'decent', 'mobil', 'decent', 'price', 'get', 'version', 'use', 'coupon', 'credit', 'cardthank', 'amazon', 'indusind', 'samsungpost', 'pic', 'shoot', 'samsung', 'believ', 'ask', 'camera', 'set']",0.21249999999999997
1.0,dont slow motion much leg,Negative,"['slow', 'motion', 'leg']",-0.05000000000000002
5.0,good phone camera display speed good weight littl heavi worth compar price,Positive,"['good', 'phone', 'camera', 'display', 'speed', 'good', 'weight', 'littl', 'heavi', 'worth', 'compar', 'price']",0.5666666666666667
1.0,media could load receiv phone th may first two day work ok ok phone slowbut third day th may hang badli neither get switch restartedimmedi contact custom care solut amazon repres respond well help book technician visit complet th may amazon readi replac accord day replac polici hand hand replacementit traumat condit bought phone covid pandem urgent condit badli need phone alway work x famili admit hospitalalso peopl wish buy camera pleas bewar samsung advertis true mp quad camera result like mp blur onesecond thing phone slow ui frequent workingthird thing speaker give old radio kind noiseluckili option rate zero neg star els would definit give rate productther return avail replac option given amazononli posit thing entir incid bought amazon got prompt supporti much thank amazon replac faulti devic new one th may mean within one day technician visitnow hope replac samsung mobil may perform atleast ok level good better standarddear samsung edit review posit point found replac product upto mark,Negative,"['medium', 'load', 'receiv', 'phone', 'day', 'work', 'phone', 'slowbut', 'day', 'hang', 'badli', 'switch', 'restartedimmedi', 'contact', 'custom', 'care', 'solut', 'amazon', 'repre', 'respond', 'help', 'book', 'technician', 'visit', 'complet', 'amazon', 'readi', 'replac', 'accord', 'day', 'replac', 'polici', 'hand', 'hand', 'replacementit', 'traumat', 'condit', 'buy', 'phone', 'covid', 'pandem', 'urgent', 'condit', 'badli', 'need', 'phone', 'alway', 'work', 'famili', 'admit', 'hospitalalso', 'peopl', 'wish', 'buy', 'camera', 'plea', 'bewar', 'samsung', 'advertis', 'true', 'quad', 'camera', 'result', 'like', 'blur', 'onesecond', 'thing', 'phone', 'slow', 'frequent', 'workingthird', 'thing', 'speaker', 'old', 'radio', 'kind', 'noiseluckili', 'option', 'rate', 'zero', 'neg', 'star', 'el', 'definit', 'rate', 'productther', 'return', 'avail', 'replac', 'option', 'give', 'amazononli', 'posit', 'thing', 'entir', 'incid', 'buy', 'amazon', 'get', 'prompt', 'supporti', 'thank', 'amazon', 'replac', 'faulti', 'devic', 'new', 'mean', 'day', 'technician', 'visitnow', 'hope', 'replac', 'samsung', 'mobil', 'perform', 'atleast', 'level', 'good', 'well', 'standarddear', 'samsung', 'edit', 'review', 'posit', 'point', 'find', 'replac', 'product', 'upto', 'mark']",0.25492424242424244
5.0,pro best batteri ie mah good back camera good necessari featur samsung one ui bet youll like good perform use lot app multitask dont play game cant review game perform support wt fast charg display good accord price rang dont get confus poor display review side posit fingerprint sensor good start face problem current use back fingerprint sensor low light imag back camera also good one attach imag current phone avail effect priceus indusind bank card loot deal lowest ever price phonecon bad front selfi camera mp selfi addict avoid phone heavi big size adapt bright mark anim littl bit slow contact search speed contact app slowreslov updat everi updat instal mx takatak moz like app uninstal anytim think make phone much afford tri method mi chines brandsresult best phone latest featur price rang importantfor review say phone slow got develop optionssearch googl enabl set window anim scale x transit anim scale x anim durat x earlier develop option set x that phone seem littl bit slowupd updat contact search speed becam good,Positive,"['pro', 'good', 'batteri', 'mah', 'good', 'camera', 'good', 'necessari', 'featur', 'samsung', 'bet', 'like', 'good', 'perform', 'use', 'lot', 'app', 'multitask', 'play', 'game', 'review', 'game', 'perform', 'support', 'fast', 'charg', 'display', 'good', 'accord', 'price', 'rang', 'confus', 'poor', 'display', 'review', 'posit', 'fingerprint', 'sensor', 'good', 'start', 'face', 'problem', 'current', 'use', 'fingerprint', 'sensor', 'low', 'light', 'imag', 'camera', 'good', 'attach', 'imag', 'current', 'phone', 'avail', 'effect', 'priceus', 'indusind', 'bank', 'card', 'loot', 'deal', 'low', 'price', 'phonecon', 'bad', 'selfi', 'camera', 'selfi', 'addict', 'avoid', 'phone', 'heavi', 'big', 'size', 'adapt', 'bright', 'mark', 'anim', 'littl', 'bit', 'slow', 'contact', 'search', 'speed', 'contact', 'app', 'slowreslov', 'updat', 'everi', 'updat', 'instal', 'takatak', 'moz', 'like', 'app', 'uninstal', 'anytim', 'think', 'phone', 'afford', 'tri', 'method', 'chines', 'brandsresult', 'good', 'phone', 'late', 'featur', 'price', 'rang', 'importantfor', 'review', 'phone', 'slow', 'got', 'develop', 'optionssearch', 'googl', 'enabl', 'set', 'window', 'anim', 'scale', 'transit', 'anim', 'scale', 'anim', 'durat', 'early', 'develop', 'option', 'set', 'phone', 'littl', 'bit', 'slowupd', 'updat', 'contact', 'search', 'speed', 'becam', 'good']",0.2285714285714286
2.0,price product ok per price bracket howev nowher compar old vivo v made mistak exchang phoneth phone averag,Negative,"['price', 'product', 'price', 'bracket', 'howev', 'nowher', 'compar', 'old', 'vivo', 'mistak', 'exchang', 'phoneth', 'phone', 'averag']",0.3
3.0,initi given star month usag see sound qualiti degrad feebl camera outcom much qualiti promis spec samsung averag phone averag price meet china compani competencymi old reviewi bought gb ram phone long time user samsung downgrad high end seri seri main reason u need go samsung compar china model phone sar sar phone model wkg within rang sound qualiti okaypictur qualiti okay badbatteri drain mucheas navig good perform goodthi phone come backsid matt finish glossi finish tat cosmet chang compar seri okay head set wont mention item provideoveral decent price,Neutral,"['initi', 'give', 'star', 'month', 'usag', 'sound', 'qualiti', 'degrad', 'feebl', 'camera', 'outcom', 'qualiti', 'promis', 'spec', 'samsung', 'averag', 'phone', 'averag', 'price', 'meet', 'china', 'compani', 'competencymi', 'old', 'reviewi', 'buy', 'ram', 'phone', 'long', 'time', 'user', 'samsung', 'downgrad', 'high', 'end', 'seri', 'seri', 'main', 'reason', 'need', 'samsung', 'compar', 'china', 'model', 'phone', 'sar', 'sar', 'phone', 'model', 'wkg', 'rang', 'sound', 'qualiti', 'okaypictur', 'qualiti', 'okay', 'badbatteri', 'drain', 'mucheas', 'navig', 'good', 'perform', 'goodthi', 'phone', 'come', 'backsid', 'matt', 'finish', 'glossi', 'finish', 'tat', 'cosmet', 'chang', 'compar', 'seri', 'okay', 'head', 'set', 'mention', 'item', 'provideoveral', 'decent', 'price']",0.29484848484848486
1.0,except batteri life rest option like camera display softwar useless mobil size come inch prefer elder peopleabov age fail segment micromax far better,Negative,"['batteri', 'life', 'rest', 'option', 'like', 'camera', 'display', 'softwar', 'useless', 'mobil', 'size', 'come', 'inch', 'prefer', 'eld', 'peopleabov', 'age', 'fail', 'segment', 'micromax', 'far', 'well']",-0.1
1.0,mobil heavi compani given megapixel camera camera qualiti poor mobil slim thick mobil screen size narrow imag never buy mobil wast moneya per amazon polici readi return product wast money mobil,Negative,"['mobil', 'heavi', 'compani', 'give', 'megapixel', 'camera', 'camera', 'qualiti', 'poor', 'mobil', 'slim', 'thick', 'mobil', 'screen', 'size', 'narrow', 'imag', 'buy', 'mobil', 'wast', 'moneya', 'amazon', 'polici', 'readi', 'return', 'product', 'wast', 'money', 'mobil']",-0.30000000000000004
4.0,mo better buy get better storag ram camera finger scanner etcrecord sell amazonjust check performancewil give review monthoveral good spec,Positive,"['well', 'buy', 'well', 'storag', 'ram', 'camera', 'finger', 'scanner', 'etcrecord', 'sell', 'amazonjust', 'check', 'performancewil', 'review', 'monthoveral', 'good', 'spec']",0.5666666666666667
2.0,bought phone mainli kid onlin class pandem thought connect mobil tv hdmi adapt kid see class directli tv tri connect mobil hdmi adapt came know compat adapt sinc usb hub dont know samsung configur old usb hub new mobil also check whether mobil mhl compat notif buy mobil person use good mobil look mobil kid onlin class pleas dont buy,Negative,"['buy', 'phone', 'mainli', 'kid', 'onlin', 'class', 'pandem', 'thought', 'connect', 'mobil', 'hdmi', 'adapt', 'kid', 'class', 'directli', 'tri', 'connect', 'mobil', 'hdmi', 'adapt', 'come', 'know', 'compat', 'adapt', 'sinc', 'usb', 'hub', 'know', 'samsung', 'configur', 'old', 'usb', 'hub', 'new', 'mobil', 'check', 'mobil', 'mhl', 'compat', 'notif', 'buy', 'mobil', 'person', 'use', 'good', 'mobil', 'look', 'mobil', 'kid', 'onlin', 'class', 'plea', 'buy']",0.3121212121212121
5.0,samsung beat,Positive,"['samsung', 'beat']",0.0
1.0,expect worst mobil experi might happi bought phone year back bad touch screen slog perform noth good,Negative,"['expect', 'bad', 'mobil', 'experi', 'happi', 'buy', 'phone', 'year', 'bad', 'touch', 'screen', 'slog', 'perform', 'noth', 'good']",-0.24999999999999994
4.0,use phone week feedback excel batteri last day least normal usag phone perform good normal usag youtub facebook watsapp usual game look feel good easi use phone quit feel probabl due batteri capac front camera good back one good mayb great selfi lover phone doesnt hang multipl app open worthi product price base spec qualityi attach photo taken also pic taken use front back camera show differ overal good budget phone nice featur excel batteri,Positive,"['use', 'phone', 'week', 'feedback', 'excel', 'batteri', 'day', 'normal', 'usag', 'phone', 'perform', 'good', 'normal', 'usag', 'youtub', 'facebook', 'watsapp', 'usual', 'game', 'look', 'feel', 'good', 'easi', 'use', 'phone', 'quit', 'feel', 'probabl', 'batteri', 'capac', 'camera', 'good', 'good', 'mayb', 'great', 'selfi', 'lover', 'phone', 'hang', 'multipl', 'app', 'open', 'worthi', 'product', 'price', 'base', 'spec', 'qualityi', 'attach', 'photo', 'take', 'pic', 'take', 'use', 'camera', 'differ', 'overal', 'good', 'budget', 'phone', 'nice', 'featur', 'excel', 'batteri']",0.1847222222222222
